"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"IBRD only","IBD","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.255012512207","","","","","","","","","","90.7630767822266","","","","","","","","","","94.6408538818359","","","","","","",
"IDA & IBRD total","IBT","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7328796386719","","","","","","","","","","85.4821243286133","","","","","","","","","","89.4561157226563","","","","","","",
"IDA total","IDA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4335632324219","","","","","","","","","","69.9667434692383","","","","","","","","","","75.743782043457","","","","","","",
"IDA blend","IDB","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7996139526367","","","","","","","","","","","","","","","","","","","","78.5955581665039","","","","","","",
"Indonesia","IDN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","85.4370880126953","","","","","","","","","","96.2075576782227","","","","","","","","","","","","","","98.7054595947266","","96.6510391235352","","99.4601135253906","99.4737396240234","","98.7779998779297","","","99.6802215576172","99.7139511108398","",
"IDA only","IDX","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8090591430664","","","","","","","","","","66.9785919189453","","","","","","","","","","74.1505737304688","","","","","","",
"Isle of Man","IMN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","53.7845687866211","","","","","","","","","","61.9002799987793","","","","","","","","","","76.4256973266602","","","","","81.130859375","","","","","86.1448822021484","","","","89.6640625","",
"Not classified","INX","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","56.4538612365723","","","","","","","","","","75.2049026489258","","","","","86.9742584228516","","","","","93.0282974243164","","","","","","96.6260986328125","","","97.4315338134766","96.6437072753906","","97.8714294433594","","","","98.0143966674805","97.7772979736328","","98.0272216796875","",
"Iraq","IRQ","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7967987060547","","","","","","","","","","","","","","81.7455215454102","81.5401611328125","",
"Iceland","ISL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","98.562858581543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","99.6433792114258","","","","","","","","","","","","","","","","","","","","99.8121337890625","","","","","","","","","","99.8596420288086","","","","99.9097213745117","",
"Jamaica","JAM","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6034088134766","","","","","","","","","","","","","","","96.2624588012695","96.4609375","",
"Jordan","JOR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","90.5084915161133","","","","","","","","","","","","","","","","","","","","","","","","99.1325912475586","","98.9753875732422","","98.9493408203125","","","98.7623519897461","99.148681640625","99.1057205200195","","","99.2348403930664","",
"Japan","JPN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7257232666016","","","","","","","","","","99.8451309204102","","","","","","","","","","99.8345108032227","","","","","","99.8412475585938","",
"Kenya","KEN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5281829833984","","","","","","","82.3904724121094","","","","","","","","85.8953018188477","",
"Kyrgyz Republic","KGZ","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6956329345703","","","","","","","","","","99.7518463134766","","","","","","99.7473297119141","",
"Cambodia","KHM","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3182067871094","","","","","","83.3828582763672","","","","87.4713821411133","87.1324615478516","","","","","","91.5350189208984","",
"Kiribati","KIR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","72.2221603393555","","","","","78.9754409790039","","","","","87.4560623168945","","","","","","","","","","92.0430603027344","","","","","","","","","","99.7333602905273","98.5121688842773","98.4472274780273","98.6433486938477","","","","98.7822570800781","99.1535491943359","","99.4921035766602","",
"Latin America & Caribbean (excluding high income)","LAC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7422561645508","","","","","","","","","","96.2615966796875","","","","","","","","","","97.8761596679688","","","","","","",
"Lao PDR","LAO","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1336288452148","","","","","80.5985565185547","78.4579925537109","","","","83.9310607910156","","","","","","","","","","90.2317199707031","",
"Lebanon","LBN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7147903442383","","","","","","","","99.0963516235352","",
"Liberia","LBR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","47.6337890625","","","","","","","","","","59.9844398498535","","","","","","","","","","49.1521186828613","","","49.0741081237793","","","","","","","","54.4714508056641","",
"Libya","LBY","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","89.3378982543945","","","","","","","","","","97.8856506347656","","","","","","","","","","99.6493911743164","","","","","","","","","","99.93994140625","99.9502792358398","",
"St. Lucia","LCA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9113235473633","","","","","","","","","","96.3077239990234","","","","","","","","","","97.9186325073242","","","","","","",
"Least developed countries: UN classification","LDC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1893463134766","","","","","","","","","","64.9886016845703","","","","","","","","","","73.2753601074219","","","","","","",
"Low income","LIC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6332740783691","","","","","","","","","","61.8837890625","","","","","","","","","","67.4217987060547","","","","","","",
"Liechtenstein","LIE","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","91.043342590332","","","","","","","","","","","","","","","","","","","","95.5886306762695","","","","","97.4840621948242","","97.9817962646484","","98.1579284667969","","","","","98.7693710327148","",
"Lower middle income","LMC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4948348999023","","","","","","","","","","79.2540283203125","","","","","","","","","","86.3651733398438","","","","","","",
"Low & middle income","LMY","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6662979125977","","","","","","","","","","85.416374206543","","","","","","","","","","89.4362869262695","","","","","","",
"Lesotho","LSO","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9269027709961","","","","","","","","","83.1944122314453","","","","","","85.0898208618164","",
"Late-demographic dividend","LTE","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5792999267578","","","","","","","","","","97.8738250732422","","","","","","","","","","99.0134048461914","","","","","","",
"Lithuania","LTU","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6737594604492","","","","","","","","","","","","99.7016677856445","","","","","","","","","","99.8557968139648","","","","99.9091720581055","",
"Luxembourg","LUX","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7844085693359","","","","","","","","","","","99.7502593994141","","","","","","","","","","","99.8354263305664","","","","99.8282928466797","",
"Macao SAR, China","MAC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","94.7031173706055","","","","","","","","","","","","","","","","","","","","99.6335372924805","","","","","99.6442413330078","","","","","99.6728973388672","","","","99.6559524536133","",
"St. Martin (French part)","MAF","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","44.137939453125","","","","","","","","","","","","58.4348907470703","","","","","","","","","","70.4575881958008","","","","77.8629608154297","79.4736862182617","","81.5100708007813","","","","95.0664215087891","",
"Monaco","MCO","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7293472290039","","","","","","","","","","","99.5250778198242","","","","","","","","","","","","","","100","99.3037872314453","",
"Madagascar","MDG","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2362213134766","","","","","","","","","64.9402465820313","","","","","","65.0692672729492","",
"Maldives","MDV","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","85.6089782714844","","","","","","","","95.5361862182617","","","","","98.1996231079102","","","","","98.1701202392578","","","","","98.1701202392578","","","","","","99.3010101318359","","","","","","","","","99.7610321044922","",
"Middle East & North Africa","MEA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6657562255859","","","","","","","","","","87.1416397094727","","","","","","","","","","92.6783752441406","","","","","","",
"Mexico","MEX","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.9471969604492","","","","","","","","","","95.4182434082031","","","","","","","","","","96.6122817993164","","97.6045837402344","","97.5644378662109","97.6358413696289","97.8956604003906","98.1560897827148","98.3823013305664","98.524658203125","98.4345169067383","98.4617691040039","98.8754196166992","98.5644989013672","99.0000381469727","98.7379608154297","",
"Marshall Islands","MHL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4587783813477","","","","98.4587783813477","",
"Middle income","MIC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7102584838867","","","","","","","","","","87.7949447631836","","","","","","","","","","91.9596481323242","","","","","","",
"Macedonia, FYR","MKD","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8611679077148","","","","","","","","98.7426986694336","","","","","","","","","","","","98.625358581543","98.6145706176758","",
"Mali","MLI","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","19.6462306976318","","","","","","","","","","","","","","","","","","","","","","24.1866703033447","","","","","30.5890293121338","","","38.8161201477051","","","","44.3017082214355","47.1369781494141","","","","49.3665084838867","",
"Malta","MLT","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0322723388672","","","","","","","","","","98.2650299072266","","","","","","98.8819427490234","","","","99.1860275268555","",
"Myanmar","MMR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.8970718383789","","","","","","","","","","","","","","","","","94.586311340332","","","","","","","","","","","","","","96.2385177612305","96.3324127197266","",
"Middle East & North Africa (excluding high income)","MNA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2779541015625","","","","","","","","","","86.0781631469727","","","","","","","","","","91.8626022338867","","","","","","",
"Montenegro","MNE","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","98.7301406860352","","","","","","","","","","99.1448745727539","","","","","","","","","","","","99.410270690918","","","","","","","","99.2118225097656","","","","99.1506881713867","",
"Mongolia","MNG","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7101211547852","","","","","","","","","","98.4602508544922","","","","","98.5097732543945","",
"Northern Mariana Islands","MNP","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","43.644359588623","","","","","","","","","","","","","","","","","46.9700012207031","","","","","","61.8928909301758","","","","","","67.1496429443359","","","","","","76.7527618408203","",
"Mauritania","MRT","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3366508483887","","","","","","","56.122428894043","","","","","","","","62.6384506225586","",
"Mauritius","MUS","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1919937133789","","","","","","","","","","94.5389633178711","","","","","","","","","","","98.1303482055664","","","","98.7202377319336","",
"Malawi","MWI","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0176887512207","","","","","","","","","","","76.0074996948242","","","","","","","","","","","","72.1395568847656","","","","","75.0779724121094","",
"Malaysia","MYS","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","87.9686431884766","","","","","","","","","","","95.5638809204102","","","","","","","","","97.2378005981445","","","","","","","","","","98.4187088012695","","","","","98.4177093505859","",
"North America","NAC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1124267578125","","","","","","","","","","92.3367080688477","","","","","","87.0954132080078","","","","94.4194412231445","","","","94.8822937011719","",
"New Caledonia","NCL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","97.4641571044922","","","","","","","","","","","","","98.7569808959961","","","","","","","","","","","","","","","","","","","","","","","","","99.6741485595703","99.6900329589844","",
"Niger","NER","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7911891937256","","","","36.5467796325684","","","","","","","23.5237808227539","","","26.5585899353027","",
"Nigeria","NGA","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1890563964844","","","","","","","","","","","","68.993782043457","","","","","66.3835372924805","","","","","","","72.7903518676758","",
"Nicaragua","NIC","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2225189208984","","","","87.0092468261719","","","","","","","","","","91.5747985839844","",
"Netherlands","NLD","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","30.0384502410889","","","","","","","","","","49.6037216186523","","","","","","","","","","70.0536193847656","","","","","","","","","","84.7571487426758","","","","89.9484405517578","",
"Nauru","NRU","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2813262939453","","","","","97.6298217773438","","97.7437286376953","","","","99.0943222045898","99.1186904907227","",
"Other small states","OSS","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8235778808594","","","","","","","","","","86.6798858642578","","","","","","","","","","89.3604125976563","","","","","","",
"Pakistan","PAK","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","34.7833518981934","","","","","","","","","","","","","","","","","55.3305206298828","","","","","","","65.0865783691406","69.1658020019531","","71.112907409668","70.67626953125","71.2596206665039","70.7693328857422","72.5834197998047","71.6362228393555","","73.7147521972656","",
"Panama","PAN","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.106201171875","","","","","","","","","","95.0867767333984","","","","","","","","","","96.0798492431641","","","","","","","","","","97.6385269165039","","","","","98.1273193359375","",
"Peru","PER","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.1197967529297","","","","","","","","","","","","95.3666305541992","","","","","","","","","","","96.7556304931641","97.1237564086914","97.7571334838867","97.3562164306641","","","","","98.6981582641602","","98.9775314331055","98.9330978393555","",
"Philippines","PHL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.7889862060547","","","","","","","","","","96.5780792236328","","","","","","","","","","95.0897521972656","","","95.0572128295898","","","","","97.7508010864258","","","","","98.1083526611328","","98.2238311767578","",
"Palau","PLW","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","94.2757797241211","","","","","","","","","","","","","","96.4332962036133","","","","","","","","","","98.9897994995117","","","","","","","","","99.8115005493164","","99.8114700317383","",
"Papua New Guinea","PNG","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6789932250977","","","","","","","","","","","","","","66.6789932250977","66.6789932250977","",
"Poland","POL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","99.7968292236328","","","","","","","","","","","","","","","","99.9991836547852","","","","","","","","","","99.9998626708984","","","","","","","","","","99.9999694824219","99.9999771118164","",
"Pre-demographic dividend","PRE","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6806640625","","","","","","","","","","66.6716766357422","","","","","","","","","","69.3939208984375","","","","","","",
"Puerto Rico","PRI","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","93.7458572387695","","","","","","","","","","93.166877746582","","","","","","","","","","","","","","88.6965713500977","","","","","","98.8341827392578","","","","","99.0617065429688","",
"Korea, Dem. People’s Rep.","PRK","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9996871948242","","","","","","","99.9998321533203","",
"Portugal","PRT","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","97.9413528442383","","","","","","","","","","99.1994934082031","","","","","","","","","","","","","","","","","","","","99.4351196289063","","","","99.5905838012695","",
"Paraguay","PRY","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.5878601074219","","","","","","","","","","95.6073379516602","","","","","","","","","","","","","","","98.7944564819336","97.964241027832","98.4972915649414","98.6104507446289","","","","98.6862106323242","99.0308303833008","",
"Pacific island small states","PSS","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7052154541016","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5429306030273","","","","","","","","","","","94.7907485961914","","","","","","","95.9207077026367","","","99.0600967407227","95.6869888305664","97.7592468261719","96.8201599121094","97.8775100708008","99.064567565918","98.9603271484375","98.7127227783203","98.607307434082","",
"Romania","ROU","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1074600219727","","","","","","","","","","97.7614898681641","","","","","","","","","98.9956893920898","","","","99.3036117553711","",
"Russian Federation","RUS","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.719596862793","","","","","","","","","","","","","99.7246017456055","","","","","","","","99.709602355957","","","","","99.7035293579102","",
